name,id,genres,followers,popularity,spotify_url
Jack Black,0qpMYTgbXRi1ZcX6vend3T,"comedy rock, comic",205418,54,https://open.spotify.com/artist/0qpMYTgbXRi1ZcX6vend3T
Ace of Base,5ksRONqssB7BR161NTtJAm,"eurodance, europop, new wave pop",839596,68,https://open.spotify.com/artist/5ksRONqssB7BR161NTtJAm
R. Dean Taylor,4Yg38CnYMoN09sMLf6KDdW,northern soul,9817,30,https://open.spotify.com/artist/4Yg38CnYMoN09sMLf6KDdW
PFR,3sN4gtyVr2MeWXHCjQTey6,deep christian rock,12716,23,https://open.spotify.com/artist/3sN4gtyVr2MeWXHCjQTey6
Stryker,5sDpkzowsJkqkTLzw2r8eF,"full on, psychedelic trance",7899,35,https://open.spotify.com/artist/5sDpkzowsJkqkTLzw2r8eF
José González,6xrCU6zdcSTsG2hLrojpmI,"chamber pop, gothenburg indie, indie folk, stomp and holler, swedish indie folk, swedish indie pop, swedish singer-songwriter",1145576,64,https://open.spotify.com/artist/6xrCU6zdcSTsG2hLrojpmI
Andrés Segovia,3Din7QXYnTjT52WF62KS97,"classical guitar, guitarra clasica, historic classical performance",80680,39,https://open.spotify.com/artist/3Din7QXYnTjT52WF62KS97
Ukiyo,0Geqa2iYzhQA5oVKUWuu0x,aussietronica,16556,30,https://open.spotify.com/artist/0Geqa2iYzhQA5oVKUWuu0x
Krisko,4oopAFtLdKXCoq2XoEjDZD,"bulgarian hip hop, bulgarian pop, chalga",127308,48,https://open.spotify.com/artist/4oopAFtLdKXCoq2XoEjDZD
Black Peaks,76Se0uC5hM5u1R410UHAFp,"british alternative rock, modern alternative rock",34107,23,https://open.spotify.com/artist/76Se0uC5hM5u1R410UHAFp
The Ocean,6fuALtryzj4cq7vkglKLxq,"atmospheric post-metal, atmospheric sludge, djent, jazz metal, post-metal, progressive metal, progressive sludge, sludge metal",135540,39,https://open.spotify.com/artist/6fuALtryzj4cq7vkglKLxq
KURUPT FM,0xGKzZ3narAei6wzYhMp1Q,"grime, instrumental grime, uk garage",91347,40,https://open.spotify.com/artist/0xGKzZ3narAei6wzYhMp1Q
Drengene Fra Angora,14Yvg4O01WlpP3Jm2AP6oI,classic danish pop,13892,31,https://open.spotify.com/artist/14Yvg4O01WlpP3Jm2AP6oI
Modjo,0AkpPlFLnr0VQwZQeMGht0,"disco house, filter house",211125,63,https://open.spotify.com/artist/0AkpPlFLnr0VQwZQeMGht0
The Donkeys,2KCB7rHKJ04E2WprsXHGU4,alternative roots rock,23926,31,https://open.spotify.com/artist/2KCB7rHKJ04E2WprsXHGU4
Busi Mhlongo,4QlgeNz8Uf8xF0f0LNjCbf,"afro soul, kwaito, south african jazz, south african pop",40841,29,https://open.spotify.com/artist/4QlgeNz8Uf8xF0f0LNjCbf
Kingdom Of Giants,77rcxvpDqP78d90dL3DNNe,"melodic metalcore, metalcore, post-post-hardcore",104029,44,https://open.spotify.com/artist/77rcxvpDqP78d90dL3DNNe
Alvaro Henriquez,45H7NFSk6h7YyYP6BiB3EP,chilean rock,39354,42,https://open.spotify.com/artist/45H7NFSk6h7YyYP6BiB3EP
Ásgeir,7xUZ4069zcyBM4Bn10NQ1c,"icelandic folk, icelandic indie, icelandic pop",306645,47,https://open.spotify.com/artist/7xUZ4069zcyBM4Bn10NQ1c
Black Belt Eagle Scout,1CUUXdvZE6UzwQyBUm5YVD,"bubblegrunge, cascadia shoegaze, portland indie",43855,31,https://open.spotify.com/artist/1CUUXdvZE6UzwQyBUm5YVD
The Emotions,64CuUOOirKmdAYLQSfaOyr,"chicago soul, classic soul, disco, funk, girl group, motown, post-disco, quiet storm, soul, southern soul",571858,63,https://open.spotify.com/artist/64CuUOOirKmdAYLQSfaOyr
Soul For Real,296LotOmbj7eOX7r9l46fK,"boy band, contemporary r&b, new jack swing, r&b",701695,53,https://open.spotify.com/artist/296LotOmbj7eOX7r9l46fK
Cantoma,2OCGJk1N7eN9faLPLs07Ax,chill lounge,26732,42,https://open.spotify.com/artist/2OCGJk1N7eN9faLPLs07Ax
Black Flag,5Mhs3Eu8lU6sRCtRYsmABV,"alternative rock, california hardcore, hardcore punk, punk",628188,48,https://open.spotify.com/artist/5Mhs3Eu8lU6sRCtRYsmABV
Yodelice,167abweXl3demO9x0VMMeJ,"chanson, french indie folk, french indie pop, french rock, nouvelle chanson francaise",126439,47,https://open.spotify.com/artist/167abweXl3demO9x0VMMeJ
DJ Noriken,0Vpv5NQP45aoAwj2XvWowr,j-core,24326,34,https://open.spotify.com/artist/0Vpv5NQP45aoAwj2XvWowr
Tate McRae,45dkTj5sMRSjrmBSBeiHym,pop,5537886,82,https://open.spotify.com/artist/45dkTj5sMRSjrmBSBeiHym
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,k-pop,15202462,86,https://open.spotify.com/artist/6HaGTQPmzraVmaVxvz6EUc
Jimin,1oSPZhvZMIrWW5I41kPkkY,k-pop,8853997,84,https://open.spotify.com/artist/1oSPZhvZMIrWW5I41kPkkY
NewJeans,6HvZYsbFfjnjFrWF950C9d,"k-pop, k-pop girl group",8406134,82,https://open.spotify.com/artist/6HvZYsbFfjnjFrWF950C9d
Stray Kids,2dIgFjalVxs4ThymZ67YCE,"k-pop, k-pop boy group, pop",15848688,81,https://open.spotify.com/artist/2dIgFjalVxs4ThymZ67YCE
aespa,6YVMFz59CuY7ngCxTxjpxE,k-pop girl group,5820315,80,https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,"k-pop, k-pop girl group, pop",49672348,80,https://open.spotify.com/artist/41MozSoPIsD1dJM0CLPjZF
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,"anime, k-pop boy group",9091009,77,https://open.spotify.com/artist/5t5FqBwTcgKTaWmfEbwQY9
JENNIE,250b0Wlc5Vk0CoUsaCY84M,k-pop,6814363,79,https://open.spotify.com/artist/250b0Wlc5Vk0CoUsaCY84M
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,k-pop girl group,5380224,77,https://open.spotify.com/artist/4SpbR6yFEvexJuaBpgAU5p
TWICE,7n2Ycct7Beij7Dj7meI4X0,"k-pop, k-pop girl group, pop",20338111,78,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,"k-pop, k-pop boy group",11714755,79,https://open.spotify.com/artist/7nqOGRxlXj7N2JYbgNEjYH
LISA,5L1lO4eRHmJ7a0Q6csE5cT,k-pop,8146350,78,https://open.spotify.com/artist/5L1lO4eRHmJ7a0Q6csE5cT
j-hope,0b1sIQumIAsNbqAoIClSpy,"k-pop, k-rap",17860563,72,https://open.spotify.com/artist/0b1sIQumIAsNbqAoIClSpy
NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,"k-pop, k-pop boy group",7738463,72,https://open.spotify.com/artist/1gBUSTR3TyDdTVFIaQnc02
JIN,5vV3bFXnN6D6N3Nj4xRvaV,k-pop,7964776,71,https://open.spotify.com/artist/5vV3bFXnN6D6N3Nj4xRvaV
EXO,3cjEqqelV9zb4BYE3qDQ4O,"k-pop, k-pop boy group",9430948,68,https://open.spotify.com/artist/3cjEqqelV9zb4BYE3qDQ4O
NCT 127,7f4ignuCJhLXfZ9giKT7rH,"k-pop, k-pop boy group",7422781,66,https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH
ATEEZ,68KmkJeZGfwe1OUaivBa2L,"k-pop, k-pop boy group",4072670,74,https://open.spotify.com/artist/68KmkJeZGfwe1OUaivBa2L
wave to earth,5069JTmv5ZDyPeZaCCXiCg,korean city pop,2538833,72,https://open.spotify.com/artist/5069JTmv5ZDyPeZaCCXiCg
ILLIT,36cgvBn0aadzOijnjjwqMN,5th gen k-pop,1146413,74,https://open.spotify.com/artist/36cgvBn0aadzOijnjjwqMN
IVE,6RHTUrRF63xao58xh9FXYJ,k-pop girl group,4293673,74,https://open.spotify.com/artist/6RHTUrRF63xao58xh9FXYJ
NAYEON,1VwDG9aBflQupaFNjUru9A,k-pop,2170483,71,https://open.spotify.com/artist/1VwDG9aBflQupaFNjUru9A
BABYMONSTER,1SIocsqdEefUTE6XKGUiVS,5th gen k-pop,1878194,75,https://open.spotify.com/artist/1SIocsqdEefUTE6XKGUiVS
KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,"5th gen k-pop, k-pop girl group",1011686,70,https://open.spotify.com/artist/4TEK9tIkcoxib4GxT3O4ky
XG,0LOK81e9H5lr61HlGGHqwA,k-pop girl group,1516856,70,https://open.spotify.com/artist/0LOK81e9H5lr61HlGGHqwA
BIBI,6UbmqUEgjLA6jAcXwbM1Z9,"k-pop, korean r&b",1512942,67,https://open.spotify.com/artist/6UbmqUEgjLA6jAcXwbM1Z9
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,k-pop girl group,1622574,66,https://open.spotify.com/artist/4GJ6xDCF5jaUqD6avOuQT6
NMIXX,28ot3wh4oNmoFOdVajibBl,"k-pop, k-pop girl group",2902992,67,https://open.spotify.com/artist/28ot3wh4oNmoFOdVajibBl
A.C.E,25KT93FeotUTHC1dbLasxi,"k-pop, k-pop boy group",1389969,58,https://open.spotify.com/artist/25KT93FeotUTHC1dbLasxi
ZICO,4XpUIb8uuNlIWVKmgKZXC0,"k-pop, korean r&b",1515811,69,https://open.spotify.com/artist/4XpUIb8uuNlIWVKmgKZXC0
Jay Park,4XDi67ZENZcbfKnvMnTYsI,"k-pop, k-rap, korean r&b",2091868,65,https://open.spotify.com/artist/4XDi67ZENZcbfKnvMnTYsI
RADWIMPS,1EowJ1WwkMzkCkRomFhui7,"j-pop, j-rock, visual kei",4011326,72,https://open.spotify.com/artist/1EowJ1WwkMzkCkRomFhui7
STAYC,01XYiBYaoMJcNhPokrg0l0,"k-pop, k-pop girl group",1874457,63,https://open.spotify.com/artist/01XYiBYaoMJcNhPokrg0l0
Jackson Wang,1kfWoWgCugPkyxQP8lkRlY,k-pop,4218745,64,https://open.spotify.com/artist/1kfWoWgCugPkyxQP8lkRlY
D.O.,2CQZr2RPZmrcvDnaod1ldC,k-pop,1948461,68,https://open.spotify.com/artist/2CQZr2RPZmrcvDnaod1ldC
P1Harmony,3JjvsPeGMbDJqsphe2z8xU,"k-pop, k-pop boy group",1199575,60,https://open.spotify.com/artist/3JjvsPeGMbDJqsphe2z8xU
Crush,6aLdhHUqgdKE86xbtNmY8g,"k-pop, korean r&b",1210083,65,https://open.spotify.com/artist/6aLdhHUqgdKE86xbtNmY8g
LeeHi,7cVZApDoQZpS447nHTsNqu,k-pop,1754288,64,https://open.spotify.com/artist/7cVZApDoQZpS447nHTsNqu
Fetty Wap,6PXS4YHDkKvl1wkIl4V8DL,"new jersey rap, pop rap, rap, southern hip hop, trap",4661850,70,https://open.spotify.com/artist/6PXS4YHDkKvl1wkIl4V8DL
Dave Matthews Band,2TI7qyDE0QfyOlnbtfDo7L,"jam band, neo mellow, pop rock",1986306,64,https://open.spotify.com/artist/2TI7qyDE0QfyOlnbtfDo7L
Ado,6mEQK9m2krja6X1cfsAjfl,japanese teen pop,4640936,74,https://open.spotify.com/artist/6mEQK9m2krja6X1cfsAjfl
Mrs. GREEN APPLE,4QvgGvpgzgyUOo8Yp8LDm9,"anime rock, j-pop, j-rock",3979401,78,https://open.spotify.com/artist/4QvgGvpgzgyUOo8Yp8LDm9
Lamp,0rFHElzeddB9ymDjgpBENX,japanese alternative pop,1159090,63,https://open.spotify.com/artist/0rFHElzeddB9ymDjgpBENX
Fujii Kaze,6bDWAcdtVR3WHz2xtiIPUi,japanese teen pop,3339624,71,https://open.spotify.com/artist/6bDWAcdtVR3WHz2xtiIPUi
Creepy Nuts,0pWR7TsFhvSCnbmHDjWgrE,j-pop,1152001,71,https://open.spotify.com/artist/0pWR7TsFhvSCnbmHDjWgrE
ヨルシカ,4UK2Lzi6fBfUi9rpDt6cik,j-pop,2607226,72,https://open.spotify.com/artist/4UK2Lzi6fBfUi9rpDt6cik
LiSA,0blbVefuxOGltDBa00dspv,"anime, anime rock, j-pixie, j-pop",3148983,67,https://open.spotify.com/artist/0blbVefuxOGltDBa00dspv
Vaundy,2IUl3m1H1EQ7QfNbNWvgru,"j-pop, japanese soul",2528376,71,https://open.spotify.com/artist/2IUl3m1H1EQ7QfNbNWvgru
King Gnu,6wxfx1yhyqjCPYwwxJktR2,j-pop,3475896,69,https://open.spotify.com/artist/6wxfx1yhyqjCPYwwxJktR2
Hikaru Utada,7lbSsjYACZHn1MSDXPxNF2,"anime, classic j-pop, j-pop, japanese singer-songwriter",3482303,68,https://open.spotify.com/artist/7lbSsjYACZHn1MSDXPxNF2
back number,6rs1KAoQnFalSqSU4LTh8g,"j-pop, j-rock",4675669,72,https://open.spotify.com/artist/6rs1KAoQnFalSqSU4LTh8g
Aimer,0bAsR2unSRpn6BQPEnNlZm,"anime, anime rock, j-pixie, j-pop, j-poprock",2483460,65,https://open.spotify.com/artist/0bAsR2unSRpn6BQPEnNlZm
Diana Krall,5z1VAFwT35EVvCp1XlZZuL,"contemporary vocal jazz, jazz pop, vocal jazz",1097121,60,https://open.spotify.com/artist/5z1VAFwT35EVvCp1XlZZuL
SEKAI NO OWARI,7HwzlRPa9Ad0I8rK0FPzzK,"anime, j-pop",2590428,67,https://open.spotify.com/artist/7HwzlRPa9Ad0I8rK0FPzzK
Yuuri,0ixzjrK1wkN2zWBXt3VW3W,"j-pop, japanese singer-songwriter, japanese teen pop",2570953,67,https://open.spotify.com/artist/0ixzjrK1wkN2zWBXt3VW3W
MALIQ & D'Essentials,18PmEN8ZiHBQlDpxrgR2xs,"indonesian jazz, indonesian pop, indonesian reggae",1137031,68,https://open.spotify.com/artist/18PmEN8ZiHBQlDpxrgR2xs
Sheena Ringo,2XjqKvB2Xz9IdyjWPIHaXi,"j-pop, j-rock",1741569,63,https://open.spotify.com/artist/2XjqKvB2Xz9IdyjWPIHaXi
ASIAN KUNG-FU GENERATION,0MK8l3nURwwQIjafvXoJJt,"anime, j-pop, j-poprock, j-rock, japanese pop punk",1044416,59,https://open.spotify.com/artist/0MK8l3nURwwQIjafvXoJJt
MAN WITH A MISSION,3NTbOmzlj2cL86XFuDVFvZ,"anime rock, j-pop, j-rock",1103438,61,https://open.spotify.com/artist/3NTbOmzlj2cL86XFuDVFvZ
Loco,2e4G04F77jxVuDYo44TCSm,"k-pop, korean r&b",456560,75,https://open.spotify.com/artist/2e4G04F77jxVuDYo44TCSm
RIIZE,2jOm3cYujQx6o1dxuiuqaX,5th gen k-pop,799467,69,https://open.spotify.com/artist/2jOm3cYujQx6o1dxuiuqaX
BOYNEXTDOOR,4hnHLgMSOiqERWBL4jINP1,5th gen k-pop,689140,65,https://open.spotify.com/artist/4hnHLgMSOiqERWBL4jINP1
Blues Traveler,3pHeBYl1yujXcZqqfF1UyQ,"jam band, pop rock, post-grunge",671514,55,https://open.spotify.com/artist/3pHeBYl1yujXcZqqfF1UyQ
Montell Jordan,0iVrCROxeyon7MZUW3MfzT,"contemporary r&b, hip pop, new jack swing, r&b, urban contemporary",879696,57,https://open.spotify.com/artist/0iVrCROxeyon7MZUW3MfzT
ATARASHII GAKKO!,4OfU76YhPU04wlmbVFFgTJ,j-pop girl group,781568,61,https://open.spotify.com/artist/4OfU76YhPU04wlmbVFFgTJ
natori,6WmXWHmfBMhupyIs8MSqtu,japanese teen pop,744317,64,https://open.spotify.com/artist/6WmXWHmfBMhupyIs8MSqtu
imase,4TaSvnT5o4REFwhqfrmK27,japanese teen pop,695086,64,https://open.spotify.com/artist/4TaSvnT5o4REFwhqfrmK27
Dionne Warwick,2JSjCHK79gdaiPWdKiNUNp,"adult standards, brill building pop, disco, quiet storm, soft rock, soul, vocal jazz",945090,60,https://open.spotify.com/artist/2JSjCHK79gdaiPWdKiNUNp
Zapp,396Kh0m4wGUvcMUULw71yi,"funk, new jack swing, p funk, popping, post-disco, quiet storm, soul, synth funk",565332,51,https://open.spotify.com/artist/396Kh0m4wGUvcMUULw71yi
The Go-Go's,2mG8HHQ9S9kcbjcrb5N1FE,"album rock, candy pop, classic rock, girl group, jangle pop, mellow gold, new romantic, new wave, new wave pop, permanent wave, singer-songwriter, soft rock",780855,52,https://open.spotify.com/artist/2mG8HHQ9S9kcbjcrb5N1FE
milet,45ft4DyTCEJfQwTBHXpdhM,j-pop,815142,64,https://open.spotify.com/artist/45ft4DyTCEJfQwTBHXpdhM
MY FIRST STORY,6cutt8thPFUICMfxaYerWd,"j-pop, j-rock, japanese post-hardcore",597471,64,https://open.spotify.com/artist/6cutt8thPFUICMfxaYerWd
KANA-BOON,3PWp9R5HvbQgxI5KBx5kVd,"anime, j-pop, j-rock",969491,60,https://open.spotify.com/artist/3PWp9R5HvbQgxI5KBx5kVd
Foxy Brown,1wvlC6NwleHt1iRD6d5X2C,"contemporary r&b, east coast hip hop, hip pop, new jack swing, r&b",704024,53,https://open.spotify.com/artist/1wvlC6NwleHt1iRD6d5X2C
The Pretty Things,5U16QlMnlSAhkQxBZpLyLO,"british blues, british invasion, protopunk, psychedelic rock",120978,35,https://open.spotify.com/artist/5U16QlMnlSAhkQxBZpLyLO
Burt Bacharach,35y7CZMg7jbG8Q96JY7dyC,"adult standards, brill building pop, easy listening, lounge",227849,46,https://open.spotify.com/artist/35y7CZMg7jbG8Q96JY7dyC
Warne Marsh,1yVmVSKnpfLDIAbghFMN3D,"cool jazz, jazz saxophone",5673,32,https://open.spotify.com/artist/1yVmVSKnpfLDIAbghFMN3D
Michael Kiwanuka,0bzfPKdbXL5ezYW2z3UGQj,"british soul, neo soul, psychedelic soul, soul",1435048,65,https://open.spotify.com/artist/0bzfPKdbXL5ezYW2z3UGQj
Lupo,1o5EEwKpWDRZBr2rpTO6ek,kolsche karneval,7660,27,https://open.spotify.com/artist/1o5EEwKpWDRZBr2rpTO6ek
Banda Magníficos,74B3SJ1xNHK3VS4T9i2TvQ,"axe, forro, forro de favela, tecnobrega",650325,55,https://open.spotify.com/artist/74B3SJ1xNHK3VS4T9i2TvQ
Raz Dwa Trzy,1ZqkYyZttThOyOQx22221T,"classic polish pop, sung poetry",68932,36,https://open.spotify.com/artist/1ZqkYyZttThOyOQx22221T
Ezra Collective,5BRAUN0yN8557PLRZIr02W,"british jazz, indie soul",231472,51,https://open.spotify.com/artist/5BRAUN0yN8557PLRZIr02W
Lera Lynn,2iul6etLF5hjjpxo43rzz7,"alternative country, new americana",96981,39,https://open.spotify.com/artist/2iul6etLF5hjjpxo43rzz7
Combichrist,5556RAgwP70PnXbaUTGNbR,"aggrotech, ebm, industrial metal, industrial rock",176576,45,https://open.spotify.com/artist/5556RAgwP70PnXbaUTGNbR
Dido,2mpeljBig2IXLXRAFO9AAs,"dance pop, europop, lilith, neo mellow, pop rock",1835517,75,https://open.spotify.com/artist/2mpeljBig2IXLXRAFO9AAs
Boney M.,54R6Y0I7jGUCveDTtI21nb,europop,2017587,70,https://open.spotify.com/artist/54R6Y0I7jGUCveDTtI21nb
Roxette,2SHhfs4BiDxGQ3oxqf0UHY,"europop, swedish pop, synthpop",2245430,70,https://open.spotify.com/artist/2SHhfs4BiDxGQ3oxqf0UHY
Laura Pausini,2e4nwiX8ZCU09LGLOpeqTH,"europop, italian adult pop, latin arena pop, mexican pop",2537653,70,https://open.spotify.com/artist/2e4nwiX8ZCU09LGLOpeqTH
Modern Talking,79bxUQsBIXO8nVLB9fYKf7,"europop, synthpop",1714505,70,https://open.spotify.com/artist/79bxUQsBIXO8nVLB9fYKf7
Loreen,49aaHxvAJ0tCh0F15OnwIl,europop,1077143,69,https://open.spotify.com/artist/49aaHxvAJ0tCh0F15OnwIl
Robbie Williams,2HcwFjNelS49kFbfvMxQYw,"dance rock, europop",2888126,69,https://open.spotify.com/artist/2HcwFjNelS49kFbfvMxQYw
Natalie Imbruglia,0dlOr0VIysztGWvU1dpjmP,"dance pop, europop, lilith, new wave pop, pop rock",1013101,64,https://open.spotify.com/artist/0dlOr0VIysztGWvU1dpjmP
Take That,1XgFuvRd7r5g0h844A5ZUQ,"boy band, europop, talent show",1329300,65,https://open.spotify.com/artist/1XgFuvRd7r5g0h844A5ZUQ
The Corrs,1VbWUxZTRNY2gw3qZ1tg9W,"celtic rock, europop, pop rock",1168801,60,https://open.spotify.com/artist/1VbWUxZTRNY2gw3qZ1tg9W
Ronan Keating,3nlHsNqwCSvT988ZfSW1Yh,"europop, talent show",1092977,60,https://open.spotify.com/artist/3nlHsNqwCSvT988ZfSW1Yh
Eason Chan,2QcZxAgcs2I1q7CtCkl6MI,"c-pop, cantopop, mandopop",2879808,65,https://open.spotify.com/artist/2QcZxAgcs2I1q7CtCkl6MI
JJ Lin,7Dx7RhX0mFuXhCOUgB01uM,"mandopop, singaporean mandopop, singaporean pop",3080427,65,https://open.spotify.com/artist/7Dx7RhX0mFuXhCOUgB01uM
G.E.M.,7aRC4L63dBn3CiLDuWaLSI,mandopop,2775957,63,https://open.spotify.com/artist/7aRC4L63dBn3CiLDuWaLSI
Jacky Cheung,1Hu58yHg2CXNfDhlPd7Tdd,"c-pop, classic mandopop",1836810,61,https://open.spotify.com/artist/1Hu58yHg2CXNfDhlPd7Tdd
Eric Chou,5fEQLwq1BWWQNR8GzhOIvi,mandopop,1477978,63,https://open.spotify.com/artist/5fEQLwq1BWWQNR8GzhOIvi
Mayday,16s0YTFcyjP4kgFwt7ktrY,"mandopop, taiwan pop",1918983,60,https://open.spotify.com/artist/16s0YTFcyjP4kgFwt7ktrY
Jolin Tsai,1r9DuPTHiQ7hnRRZ99B8nL,mandopop,1005642,58,https://open.spotify.com/artist/1r9DuPTHiQ7hnRRZ99B8nL
Kylie Minogue,4RVnAU35WRWra6OZ3CbbMA,"australian dance, australian pop, dance pop, eurodance, new wave pop",2008678,71,https://open.spotify.com/artist/4RVnAU35WRWra6OZ3CbbMA
Kenny Loggins,3Y3xIwWyq5wnNHPp5gPjOW,"album rock, classic rock, mellow gold, new wave pop, singer-songwriter, soft rock, yacht rock",1098278,67,https://open.spotify.com/artist/3Y3xIwWyq5wnNHPp5gPjOW
Cocteau Twins,5Wabl1lPdNOeIn0SQ5A1mp,"alternative rock, art pop, dream pop, ethereal wave, melancholia, new wave, scottish indie, scottish shoegaze, shoegaze, synthpop",1035872,63,https://open.spotify.com/artist/5Wabl1lPdNOeIn0SQ5A1mp
KC & The Sunshine Band,3mQBpAOMWYqAZyxtyeo4Lo,"disco, mellow gold, new wave pop, soft rock, soul",1022813,63,https://open.spotify.com/artist/3mQBpAOMWYqAZyxtyeo4Lo
Richard Marx,0grdhNhiRLFBaFVyybqsj6,"new wave pop, soft rock",1330980,66,https://open.spotify.com/artist/0grdhNhiRLFBaFVyybqsj6
Joy Division,432R46LaYsJZV2Gmc4jUV5,"alternative rock, indie rock, madchester, new wave, post-punk, punk, rock, uk post-punk",2458089,62,https://open.spotify.com/artist/432R46LaYsJZV2Gmc4jUV5
Donna Summer,2eogQKWWoohI3BSnoG7E2U,"disco, hi-nrg, new wave pop, soft rock",1992193,63,https://open.spotify.com/artist/2eogQKWWoohI3BSnoG7E2U
Freshlyground,7AcV1lk8Zrgo1691PDWEle,"african rock, afropop, kwaito, south african jazz, south african pop, south african pop dance",70768,62,https://open.spotify.com/artist/7AcV1lk8Zrgo1691PDWEle
Rednex,22Zqu1yyebVnbve8FxbJ2g,"eurodance, europop, swedish country",147698,59,https://open.spotify.com/artist/22Zqu1yyebVnbve8FxbJ2g
Corona,26T6b8maqEVltcmE4kSDUl,"diva house, eurodance, europop, hip house",219396,61,https://open.spotify.com/artist/26T6b8maqEVltcmE4kSDUl
O-Zone,5M5PjPSiKeXynM6Ohu350r,"eurodance, europop, moldovan pop",129837,56,https://open.spotify.com/artist/5M5PjPSiKeXynM6Ohu350r
Daniel Bedingfield,11hIqBsGRPztdjBHCSLClX,"europop, talent show",217384,52,https://open.spotify.com/artist/11hIqBsGRPztdjBHCSLClX
Whigfield,0lHoDF96DNKSIcIpcOfMnq,"diva house, eurodance, europop",137846,55,https://open.spotify.com/artist/0lHoDF96DNKSIcIpcOfMnq
DJ BoBo,14dmbYen0AciYxu5n4Fkpd,"eurodance, europop",227057,56,https://open.spotify.com/artist/14dmbYen0AciYxu5n4Fkpd
B*Witched,72eP0W3rIhkxd0NHGg4w4u,"australian pop, europop, girl group",241740,45,https://open.spotify.com/artist/72eP0W3rIhkxd0NHGg4w4u
A*Teens,5zMgvYBz4AW0gFyPtg7fR9,"bubblegum dance, dance pop, europop",206660,45,https://open.spotify.com/artist/5zMgvYBz4AW0gFyPtg7fR9
Jamelia,3f5W9NEwkc1SAIPFuumcaf,"europop, talent show",158758,51,https://open.spotify.com/artist/3f5W9NEwkc1SAIPFuumcaf
Samantha Mumba,7L12TqJ0fbwtFljTbwfwRI,"europop, talent show",182798,43,https://open.spotify.com/artist/7L12TqJ0fbwtFljTbwfwRI
Jason Donovan,5bnNgwp3nooah9yHAHsnR4,"australian dance, australian pop, europop, new wave pop",77861,44,https://open.spotify.com/artist/5bnNgwp3nooah9yHAHsnR4
ØZI,7Icsejk4pdIhkq2KO5A0jD,"mandopop, taiwan hip hop",210865,55,https://open.spotify.com/artist/7Icsejk4pdIhkq2KO5A0jD
理想混蛋,0Awqm7GXGiBp8fJNGvywra,"mandopop, taiwan indie",153634,59,https://open.spotify.com/artist/0Awqm7GXGiBp8fJNGvywra
Nicky Lee,6DuHQk8gJbyVlhajer8IuF,mandopop,127892,56,https://open.spotify.com/artist/6DuHQk8gJbyVlhajer8IuF
Dave Wang,5XMnJOQbE6OuOvcV8fn3Wg,"c-pop, classic mandopop",196448,51,https://open.spotify.com/artist/5XMnJOQbE6OuOvcV8fn3Wg
F.I.R.,5oqLnVZzJJXE3YnzzZfRKu,mandopop,133004,52,https://open.spotify.com/artist/5oqLnVZzJJXE3YnzzZfRKu
Wakin Chau,6wcIBaOvA9XNGgPujYZZ7L,"c-pop, classic mandopop, mandopop",233158,49,https://open.spotify.com/artist/6wcIBaOvA9XNGgPujYZZ7L
Joanna Wang,1km0aro5NJuoX5dE0Mub5C,"chinese audiophile, chinese jazz, mandopop, taiwan singer-songwriter",182146,47,https://open.spotify.com/artist/1km0aro5NJuoX5dE0Mub5C
Fan Yi Chen,2Z7qQ1slMaPjLOCXBqshct,mandopop,76829,51,https://open.spotify.com/artist/2Z7qQ1slMaPjLOCXBqshct
Power Station,6zCAdMK7SVxKyGMnAc26Cy,"c-pop, mandopop",239563,53,https://open.spotify.com/artist/6zCAdMK7SVxKyGMnAc26Cy
Katrina & The Waves,2TzHIUhVpeeDxyJPpQfnV3,new wave pop,103006,61,https://open.spotify.com/artist/2TzHIUhVpeeDxyJPpQfnV3
Sophie Ellis-Bextor,2cBh5lVMg222FFuRU7EfDE,"dance pop, europop, new wave pop",505851,69,https://open.spotify.com/artist/2cBh5lVMg222FFuRU7EfDE
Aqua,6kBjAFKyd0he7LiA5GQ3Gz,"bubblegum dance, eurodance, europop",623383,66,https://open.spotify.com/artist/6kBjAFKyd0he7LiA5GQ3Gz
Haddaway,0Suv0tRrNrUlRzAy8aXjma,"eurodance, europop",377333,65,https://open.spotify.com/artist/0Suv0tRrNrUlRzAy8aXjma
Vengaboys,0cwmNvclzPd8mQnoHuIksj,"bubblegum dance, eurodance, europop",469976,62,https://open.spotify.com/artist/0cwmNvclzPd8mQnoHuIksj
t.A.T.u.,2Q3eZMfDQgT8MhPowKFXYO,"dance pop, europop, girl group",854066,61,https://open.spotify.com/artist/2Q3eZMfDQgT8MhPowKFXYO
Dr. Alban,6BkcAbUkfIBM4XudxieMq8,"eurodance, europop, hip house",258394,61,https://open.spotify.com/artist/6BkcAbUkfIBM4XudxieMq8
